Order_ID,Customer_ID,Order_Date
ORD_00104729,CUST_010900,2023-07-05
ORD_00103271,CUST_011450,2023-07-05
ORD_00103662,CUST_012177,2023-07-05
ORD_00100729,CUST_013590,2023-07-05
ORD_00101287,CUST_010880,2023-07-05
ORD_00101742,CUST_010962,2023-07-05
ORD_00101498,CUST_012665,2023-07-05
ORD_00101737,CUST_014857,2023-07-05
ORD_00100689,CUST_014574,2023-07-05
ORD_00102569,CUST_014082,2023-07-06
ORD_00103811,CUST_013723,2023-07-06
ORD_00101808,CUST_010390,2023-07-06
ORD_00100836,CUST_014774,2023-07-06
ORD_00103963,CUST_010680,2023-07-06
ORD_00104204,CUST_013759,2023-07-07
ORD_00104262,CUST_014369,2023-07-07
ORD_00103526,CUST_014233,2023-07-07
ORD_00103563,CUST_011758,2023-07-07
ORD_00102831,CUST_012764,2023-07-07
ORD_00102142,CUST_010316,2023-07-08
ORD_00104724,CUST_013252,2023-07-08
ORD_00102335,CUST_010184,2023-07-08
ORD_00104832,CUST_010178,2023-07-08
ORD_00102605,CUST_013180,2023-07-08
ORD_00101825,CUST_011696,2023-07-08
ORD_00104375,CUST_013170,2023-07-08
ORD_00104037,CUST_011080,2023-07-08
ORD_00101010,CUST_010970,2023-07-08
ORD_00103912,CUST_011461,2023-07-08
ORD_00100428,CUST_013084,2023-07-08
ORD_00103513,CUST_014933,2023-07-09
ORD_00103658,CUST_012800,2023-07-09
ORD_00103723,CUST_014932,2023-07-09
ORD_00101417,CUST_011730,2023-07-09
ORD_00101739,CUST_014404,2023-07-09
ORD_00103080,CUST_014308,2023-07-09
ORD_00102665,CUST_010665,2023-07-10
ORD_00103594,CUST_014634,2023-07-10
ORD_00100924,CUST_010182,2023-07-10
ORD_00103803,CUST_010626,2023-07-10
ORD_00100467,CUST_013538,2023-07-10
ORD_00102867,CUST_012282,2023-07-10
ORD_00103984,CUST_014654,2023-07-10
ORD_00100325,CUST_010213,2023-07-10
ORD_00103597,CUST_014266,2023-07-11
ORD_00100771,CUST_010611,2023-07-11
ORD_00104198,CUST_011468,2023-07-11
ORD_00103227,CUST_012686,2023-07-11
ORD_00102294,CUST_010821,2023-07-11
ORD_00102006,CUST_013776,2023-07-11
ORD_00101952,CUST_012934,2023-07-11
ORD_00101799,CUST_014189,2023-07-11
ORD_00100506,CUST_014399,2023-07-11
ORD_00100683,CUST_012448,2023-07-12
ORD_00103293,CUST_014490,2023-07-12
ORD_00100747,CUST_011605,2023-07-12
ORD_00102587,CUST_013154,2023-07-12
ORD_00103010,CUST_012894,2023-07-12
ORD_00100666,CUST_010732,2023-07-12
ORD_00101224,CUST_010538,2023-07-12
ORD_00103084,CUST_013098,2023-07-12
ORD_00102000,CUST_013155,2023-07-12
ORD_00104988,CUST_014498,2023-07-12
ORD_00100923,CUST_014031,2023-07-12
ORD_00101839,CUST_011443,2023-07-13
ORD_00102362,CUST_013362,2023-07-13
ORD_00103381,CUST_011474,2023-07-13
ORD_00101569,CUST_014812,2023-07-13
ORD_00100554,CUST_014175,2023-07-13
ORD_00100080,CUST_014724,2023-07-14
ORD_00100948,CUST_013175,2023-07-14
ORD_00100639,CUST_011684,2023-07-14
ORD_00103765,CUST_013209,2023-07-14
ORD_00101567,CUST_011072,2023-07-14
ORD_00103819,CUST_012566,2023-07-14
ORD_00104030,CUST_010733,2023-07-14
ORD_00101165,CUST_013588,2023-07-14
ORD_00100703,CUST_014351,2023-07-15
ORD_00101585,CUST_012249,2023-07-15
ORD_00100371,CUST_010901,2023-07-15
ORD_00100136,CUST_011517,2023-07-16
ORD_00101683,CUST_011497,2023-07-16
ORD_00103902,CUST_014632,2023-07-16
ORD_00101631,CUST_012762,2023-07-16
ORD_00102086,CUST_014330,2023-07-16
ORD_00102542,CUST_014654,2023-07-16
ORD_00100929,CUST_011488,2023-07-16
ORD_00104697,CUST_013518,2023-07-17
ORD_00102999,CUST_013183,2023-07-17
ORD_00104415,CUST_013142,2023-07-17
ORD_00101816,CUST_011561,2023-07-17
ORD_00101470,CUST_014771,2023-07-17
ORD_00102667,CUST_014337,2023-07-17
ORD_00101667,CUST_011331,2023-07-18
ORD_00104930,CUST_011154,2023-07-18
ORD_00103100,CUST_012909,2023-07-18
ORD_00100805,CUST_010572,2023-07-18
ORD_00100801,CUST_012071,2023-07-18
ORD_00104785,CUST_012576,2023-07-18
ORD_00104407,CUST_013968,2023-07-18
ORD_00103318,CUST_014845,2023-07-18
ORD_00101187,CUST_010435,2023-07-18
ORD_00103131,CUST_013666,2023-07-18
ORD_00103853,CUST_012758,2023-07-18
ORD_00102971,CUST_014382,2023-07-18
ORD_00104202,CUST_013278,2023-07-18
ORD_00101561,CUST_013608,2023-07-19
ORD_00102492,CUST_014186,2023-07-19
ORD_00103116,CUST_013337,2023-07-19
ORD_00102707,CUST_010497,2023-07-19
ORD_00102900,CUST_011090,2023-07-19
ORD_00104735,CUST_010667,2023-07-19
ORD_00103971,CUST_012609,2023-07-19
ORD_00101140,CUST_014823,2023-07-19
ORD_00104115,CUST_014040,2023-07-20
ORD_00103212,CUST_013913,2023-07-20
ORD_00103223,CUST_013229,2023-07-20
ORD_00100889,CUST_013121,2023-07-20
ORD_00100983,CUST_014681,2023-07-20
ORD_00103052,CUST_010165,2023-07-20
ORD_00104840,CUST_012890,2023-07-20
ORD_00101663,CUST_013845,2023-07-20
ORD_00102261,CUST_010088,2023-07-20
ORD_00102870,CUST_010141,2023-07-20
ORD_00102734,CUST_012741,2023-07-20
ORD_00102476,CUST_014680,2023-07-20
ORD_00103938,CUST_013893,2023-07-21
ORD_00104026,CUST_012953,2023-07-21
ORD_00103635,CUST_013208,2023-07-21
ORD_00100812,CUST_014413,2023-07-21
ORD_00104901,CUST_010410,2023-07-21
ORD_00101562,CUST_011632,2023-07-22
ORD_00100261,CUST_012097,2023-07-22
ORD_00101461,CUST_013314,2023-07-22
ORD_00104233,CUST_013289,2023-07-22
ORD_00102482,CUST_010394,2023-07-22
ORD_00103236,CUST_010385,2023-07-23
ORD_00103781,CUST_011307,2023-07-23
ORD_00101193,CUST_013433,2023-07-23
ORD_00104928,CUST_013195,2023-07-23
ORD_00100896,CUST_014961,2023-07-23
ORD_00100118,CUST_013250,2023-07-23
ORD_00101367,CUST_013789,2023-07-23
ORD_00104252,CUST_014707,2023-07-23
ORD_00102975,CUST_013022,2023-07-23
ORD_00103266,CUST_011035,2023-07-24
ORD_00100484,CUST_014620,2023-07-24
ORD_00103653,CUST_012749,2023-07-24
ORD_00104534,CUST_010632,2023-07-24
ORD_00102729,CUST_010329,2023-07-24
ORD_00103533,CUST_011116,2023-07-24
ORD_00100114,CUST_012026,2023-07-24
ORD_00100702,CUST_014373,2023-07-24
ORD_00100309,CUST_010359,2023-07-24
ORD_00100289,CUST_011328,2023-07-24
ORD_00103865,CUST_011285,2023-07-25
ORD_00101075,CUST_012629,2023-07-25
ORD_00104745,CUST_011000,2023-07-25
ORD_00103645,CUST_011808,2023-07-25
ORD_00104092,CUST_011440,2023-07-25
ORD_00104909,CUST_014271,2023-07-26
ORD_00100654,CUST_013567,2023-07-26
ORD_00102946,CUST_014105,2023-07-26
ORD_00101068,CUST_010307,2023-07-26
ORD_00104550,CUST_011653,2023-07-26
ORD_00102603,CUST_013236,2023-07-26
ORD_00102943,CUST_012277,2023-07-27
ORD_00102394,CUST_011871,2023-07-27
ORD_00101036,CUST_011078,2023-07-27
ORD_00102220,CUST_013760,2023-07-27
ORD_00101500,CUST_010425,2023-07-27
ORD_00100539,CUST_013505,2023-07-27
ORD_00103727,CUST_012530,2023-07-27
ORD_00102003,CUST_014207,2023-07-27
ORD_00101198,CUST_012210,2023-07-27
ORD_00103175,CUST_011626,2023-07-27
ORD_00103239,CUST_012686,2023-07-27
ORD_00102087,CUST_010789,2023-07-28
ORD_00100764,CUST_012418,2023-07-28
ORD_00104329,CUST_012645,2023-07-28
ORD_00103933,CUST_014941,2023-07-28
ORD_00102146,CUST_011942,2023-07-28
ORD_00104885,CUST_014450,2023-07-28
ORD_00101866,CUST_010024,2023-07-28
ORD_00101018,CUST_011662,2023-07-29
ORD_00100054,CUST_012137,2023-07-29
ORD_00104919,CUST_012794,2023-07-29
ORD_00102748,CUST_013744,2023-07-29
ORD_00104561,CUST_013802,2023-07-29
ORD_00101597,CUST_013124,2023-07-29
ORD_00102595,CUST_012538,2023-07-29
ORD_00101646,CUST_013079,2023-07-29
ORD_00102125,CUST_011839,2023-07-30
ORD_00100713,CUST_011255,2023-07-30
ORD_00104726,CUST_013322,2023-07-30
ORD_00100217,CUST_014626,2023-07-30
ORD_00102627,CUST_014342,2023-07-30
ORD_00101447,CUST_010968,2023-07-30
ORD_00102737,CUST_010875,2023-07-30
ORD_00101071,CUST_011088,2023-07-30
ORD_00101559,CUST_013080,2023-07-30
ORD_00103457,CUST_013262,2023-07-31
ORD_00101372,CUST_013534,2023-07-31
ORD_00100876,CUST_012175,2023-07-31
ORD_00100525,CUST_011693,2023-07-31
ORD_00100498,CUST_013731,2023-07-31
ORD_00102449,CUST_011215,2023-07-31
ORD_00102723,CUST_010733,2023-08-01
ORD_00100147,CUST_010813,2023-08-01
ORD_00102349,CUST_010681,2023-08-01
ORD_00104628,CUST_014584,2023-08-02
ORD_00104061,CUST_010013,2023-08-02
ORD_00103945,CUST_011839,2023-08-03
ORD_00102526,CUST_011316,2023-08-03
ORD_00100631,CUST_012173,2023-08-03
ORD_00101678,CUST_012204,2023-08-03
ORD_00102251,CUST_013879,2023-08-03
ORD_00101522,CUST_014965,2023-08-03
ORD_00100523,CUST_011942,2023-08-03
ORD_00103042,CUST_011605,2023-08-03
ORD_00101726,CUST_011187,2023-08-03
ORD_00102666,CUST_011910,2023-08-04
ORD_00104592,CUST_013707,2023-08-04
ORD_00104858,CUST_012793,2023-08-04
ORD_00103788,CUST_013033,2023-08-04
ORD_00102072,CUST_014123,2023-08-04
ORD_00100062,CUST_014955,2023-08-04
ORD_00103480,CUST_014642,2023-08-04
ORD_00100830,CUST_013925,2023-08-04
ORD_00103300,CUST_011336,2023-08-04
ORD_00102415,CUST_014994,2023-08-04
ORD_00101132,CUST_011371,2023-08-04
ORD_00101958,CUST_010626,2023-08-04
ORD_00100799,CUST_012497,2023-08-04
ORD_00104312,CUST_012013,2023-08-05
ORD_00103702,CUST_012766,2023-08-05
ORD_00104654,CUST_011346,2023-08-05
ORD_00100828,CUST_012301,2023-08-05
ORD_00104830,CUST_011995,2023-08-05
ORD_00103047,CUST_011291,2023-08-05
ORD_00100992,CUST_014408,2023-08-05
ORD_00101885,CUST_010536,2023-08-05
ORD_00102313,CUST_010363,2023-08-05
ORD_00103323,CUST_011068,2023-08-06
ORD_00100237,CUST_014157,2023-08-06
ORD_00101392,CUST_014798,2023-08-06
ORD_00100016,CUST_012578,2023-08-06
ORD_00101809,CUST_012635,2023-08-06
ORD_00103899,CUST_010006,2023-08-06
ORD_00100814,CUST_014834,2023-08-06
ORD_00100778,CUST_011813,2023-08-07
ORD_00104580,CUST_014837,2023-08-07
ORD_00104144,CUST_011106,2023-08-07
ORD_00103538,CUST_014695,2023-08-07
ORD_00100057,CUST_014405,2023-08-07
ORD_00101331,CUST_014090,2023-08-07
ORD_00101176,CUST_012635,2023-08-07
ORD_00102638,CUST_011234,2023-08-07
ORD_00104007,CUST_011918,2023-08-08
ORD_00100037,CUST_013977,2023-08-08
ORD_00103913,CUST_011933,2023-08-09
ORD_00100230,CUST_014517,2023-08-09
ORD_00101750,CUST_012456,2023-08-09
ORD_00101067,CUST_012480,2023-08-10
ORD_00102740,CUST_010102,2023-08-10
ORD_00102522,CUST_010211,2023-08-10
ORD_00102786,CUST_013697,2023-08-10
ORD_00103680,CUST_011012,2023-08-11
ORD_00103843,CUST_011060,2023-08-11
ORD_00103979,CUST_010647,2023-08-11
ORD_00102452,CUST_011909,2023-08-11
ORD_00103767,CUST_014993,2023-08-12
ORD_00101880,CUST_010459,2023-08-13
ORD_00104705,CUST_013027,2023-08-13
ORD_00103285,CUST_014040,2023-08-13
ORD_00101714,CUST_012432,2023-08-13
ORD_00104604,CUST_011081,2023-08-13
ORD_00102863,CUST_011381,2023-08-13
ORD_00104209,CUST_014945,2023-08-13
ORD_00101143,CUST_012880,2023-08-13
ORD_00102903,CUST_010542,2023-08-13
ORD_00102726,CUST_010346,2023-08-13
ORD_00100517,CUST_010253,2023-08-14
ORD_00102116,CUST_012925,2023-08-14
ORD_00100776,CUST_014305,2023-08-14
ORD_00103168,CUST_013018,2023-08-14
ORD_00101200,CUST_012815,2023-08-14
ORD_00104851,CUST_013393,2023-08-14
ORD_00100004,CUST_013437,2023-08-14
ORD_00101836,CUST_013623,2023-08-14
ORD_00100795,CUST_014371,2023-08-14
ORD_00104584,CUST_011184,2023-08-14
ORD_00101271,CUST_014124,2023-08-15
ORD_00101521,CUST_012484,2023-08-15
ORD_00103573,CUST_010769,2023-08-15
ORD_00102343,CUST_012660,2023-08-15
ORD_00103032,CUST_011112,2023-08-15
ORD_00100292,CUST_010752,2023-08-16
ORD_00104819,CUST_011486,2023-08-16
ORD_00103397,CUST_014702,2023-08-16
ORD_00103694,CUST_014536,2023-08-16
ORD_00103330,CUST_010063,2023-08-16
ORD_00101805,CUST_011896,2023-08-16
ORD_00104302,CUST_012406,2023-08-16
ORD_00103672,CUST_011210,2023-08-16
ORD_00103769,CUST_010594,2023-08-17
ORD_00104361,CUST_011280,2023-08-17
ORD_00103230,CUST_010838,2023-08-17
ORD_00102058,CUST_011118,2023-08-17
ORD_00100825,CUST_013083,2023-08-17
ORD_00100691,CUST_012911,2023-08-17
ORD_00104691,CUST_011713,2023-08-17
ORD_00104793,CUST_015000,2023-08-17
ORD_00100331,CUST_014168,2023-08-18
ORD_00100677,CUST_010070,2023-08-18
ORD_00104492,CUST_011307,2023-08-18
ORD_00100575,CUST_013436,2023-08-18
ORD_00104717,CUST_012904,2023-08-18
ORD_00101778,CUST_014289,2023-08-19
ORD_00100769,CUST_013630,2023-08-19
ORD_00102814,CUST_014968,2023-08-19
ORD_00102391,CUST_012805,2023-08-19
ORD_00102104,CUST_014159,2023-08-19
ORD_00103581,CUST_013072,2023-08-19
ORD_00104609,CUST_014249,2023-08-19
ORD_00102085,CUST_012344,2023-08-19
ORD_00102477,CUST_011169,2023-08-19
ORD_00100704,CUST_012039,2023-08-20
ORD_00100203,CUST_011154,2023-08-20
ORD_00101990,CUST_013570,2023-08-20
ORD_00103095,CUST_010185,2023-08-20
ORD_00100383,CUST_014351,2023-08-20
ORD_00101533,CUST_010208,2023-08-20
ORD_00101851,CUST_012350,2023-08-20
ORD_00100865,CUST_012266,2023-08-20
ORD_00103043,CUST_013683,2023-08-20
ORD_00100239,CUST_014704,2023-08-20
ORD_00100184,CUST_012355,2023-08-21
ORD_00102110,CUST_010083,2023-08-21
ORD_00103686,CUST_013627,2023-08-21
ORD_00102724,CUST_012137,2023-08-21
ORD_00100649,CUST_014832,2023-08-21
ORD_00104630,CUST_011341,2023-08-21
ORD_00101850,CUST_010197,2023-08-21
ORD_00104836,CUST_011169,2023-08-21
ORD_00101194,CUST_012672,2023-08-22
ORD_00101526,CUST_014669,2023-08-22
ORD_00102681,CUST_011559,2023-08-22
ORD_00103549,CUST_012605,2023-08-22
ORD_00104639,CUST_010811,2023-08-22
ORD_00102548,CUST_014949,2023-08-22
ORD_00102398,CUST_012008,2023-08-22
ORD_00103076,CUST_014192,2023-08-22
ORD_00103398,CUST_014111,2023-08-22
ORD_00102143,CUST_014534,2023-08-22
ORD_00102953,CUST_010318,2023-08-23
ORD_00102862,CUST_012853,2023-08-23
ORD_00103706,CUST_012583,2023-08-23
ORD_00103709,CUST_013272,2023-08-23
ORD_00102418,CUST_012207,2023-08-23
ORD_00103038,CUST_014775,2023-08-23
ORD_00104674,CUST_012050,2023-08-23
ORD_00101770,CUST_014265,2023-08-23
ORD_00101387,CUST_010448,2023-08-24
ORD_00100853,CUST_010976,2023-08-24
ORD_00102160,CUST_013432,2023-08-24
ORD_00103338,CUST_014538,2023-08-24
ORD_00103464,CUST_012712,2023-08-24
ORD_00102093,CUST_014086,2023-08-25
ORD_00104371,CUST_011042,2023-08-25
ORD_00100997,CUST_013167,2023-08-25
ORD_00104159,CUST_012008,2023-08-25
ORD_00103030,CUST_011123,2023-08-25
ORD_00104827,CUST_010993,2023-08-25
ORD_00103623,CUST_014874,2023-08-25
ORD_00102868,CUST_010548,2023-08-26
ORD_00104623,CUST_010203,2023-08-26
ORD_00102987,CUST_010646,2023-08-26
ORD_00101893,CUST_010765,2023-08-26
ORD_00102757,CUST_014003,2023-08-26
ORD_00104688,CUST_012618,2023-08-26
ORD_00103773,CUST_012468,2023-08-26
ORD_00104011,CUST_011396,2023-08-27
ORD_00100582,CUST_010196,2023-08-27
ORD_00102228,CUST_014642,2023-08-27
ORD_00104551,CUST_014199,2023-08-27
ORD_00100612,CUST_014785,2023-08-27
ORD_00103559,CUST_013039,2023-08-28
ORD_00104665,CUST_011976,2023-08-28
ORD_00104184,CUST_013036,2023-08-29
ORD_00101575,CUST_013704,2023-08-29
ORD_00104066,CUST_011248,2023-08-29
ORD_00104960,CUST_011624,2023-08-29
ORD_00101192,CUST_010581,2023-08-29
ORD_00103685,CUST_011747,2023-08-29
ORD_00103204,CUST_012200,2023-08-29
ORD_00103246,CUST_011064,2023-08-29
ORD_00103478,CUST_014272,2023-08-30
ORD_00101336,CUST_014926,2023-08-30
ORD_00103647,CUST_014356,2023-08-30
ORD_00101654,CUST_011675,2023-08-30
ORD_00103298,CUST_012475,2023-08-30
ORD_00104978,CUST_013352,2023-08-30
ORD_00100589,CUST_011071,2023-08-31
ORD_00103282,CUST_011179,2023-08-31
ORD_00103608,CUST_012783,2023-08-31
ORD_00103185,CUST_010434,2023-08-31
ORD_00101552,CUST_010470,2023-09-01
ORD_00103121,CUST_012765,2023-09-01
ORD_00100629,CUST_010638,2023-09-01
ORD_00100287,CUST_014375,2023-09-02
ORD_00101166,CUST_014858,2023-09-02
ORD_00102955,CUST_013681,2023-09-02
ORD_00103099,CUST_012387,2023-09-02
ORD_00100564,CUST_013584,2023-09-02
ORD_00101558,CUST_011747,2023-09-02
ORD_00104493,CUST_011120,2023-09-02
ORD_00100436,CUST_013250,2023-09-03
ORD_00100148,CUST_011287,2023-09-03
ORD_00100167,CUST_014988,2023-09-03
ORD_00102825,CUST_012656,2023-09-03
ORD_00104063,CUST_013715,2023-09-03
ORD_00103661,CUST_011120,2023-09-03
ORD_00103056,CUST_011036,2023-09-04
ORD_00103028,CUST_013862,2023-09-04
ORD_00102592,CUST_010039,2023-09-04
ORD_00103470,CUST_012626,2023-09-04
ORD_00103275,CUST_014537,2023-09-04
ORD_00104811,CUST_011509,2023-09-04
ORD_00102674,CUST_012825,2023-09-04
ORD_00100305,CUST_012825,2023-09-04
ORD_00100736,CUST_012627,2023-09-04
ORD_00104437,CUST_013272,2023-09-04
ORD_00100419,CUST_010129,2023-09-04
ORD_00101944,CUST_013523,2023-09-05
ORD_00100487,CUST_012481,2023-09-05
ORD_00104538,CUST_014437,2023-09-05
ORD_00103130,CUST_010949,2023-09-05
ORD_00102875,CUST_011084,2023-09-05
ORD_00104206,CUST_013550,2023-09-05
ORD_00100349,CUST_012615,2023-09-05
ORD_00103021,CUST_010878,2023-09-05
ORD_00102515,CUST_013978,2023-09-06
ORD_00104878,CUST_011180,2023-09-06
ORD_00101171,CUST_010376,2023-09-06
ORD_00104950,CUST_013150,2023-09-06
ORD_00101869,CUST_013450,2023-09-06
ORD_00100038,CUST_013873,2023-09-06
ORD_00102157,CUST_012693,2023-09-06
ORD_00104789,CUST_012699,2023-09-06
ORD_00104940,CUST_012117,2023-09-07
ORD_00103859,CUST_013573,2023-09-07
ORD_00101847,CUST_011266,2023-09-07
ORD_00100501,CUST_011347,2023-09-07
ORD_00100126,CUST_013693,2023-09-07
ORD_00100831,CUST_010184,2023-09-07
ORD_00101039,CUST_010054,2023-09-08
ORD_00103855,CUST_012214,2023-09-08
ORD_00100573,CUST_010101,2023-09-08
ORD_00100058,CUST_010564,2023-09-08
ORD_00100187,CUST_011193,2023-09-08
ORD_00102379,CUST_014027,2023-09-08
ORD_00100345,CUST_013957,2023-09-08
ORD_00104839,CUST_012359,2023-09-08
ORD_00101506,CUST_011378,2023-09-09
ORD_00103073,CUST_012141,2023-09-09
ORD_00101450,CUST_010054,2023-09-09
ORD_00104552,CUST_010163,2023-09-09
ORD_00102980,CUST_012598,2023-09-09
ORD_00102887,CUST_010421,2023-09-09
ORD_00102876,CUST_013789,2023-09-09
ORD_00101023,CUST_010348,2023-09-09
ORD_00101337,CUST_010227,2023-09-09
ORD_00102873,CUST_011531,2023-09-09
ORD_00104848,CUST_012747,2023-09-09
ORD_00103965,CUST_014736,2023-09-09
ORD_00104227,CUST_012413,2023-09-10
ORD_00103985,CUST_012378,2023-09-10
ORD_00103684,CUST_013971,2023-09-10
ORD_00103343,CUST_010833,2023-09-10
ORD_00100052,CUST_014667,2023-09-10
ORD_00100468,CUST_012420,2023-09-10
ORD_00103871,CUST_012183,2023-09-11
ORD_00100417,CUST_011882,2023-09-11
ORD_00104698,CUST_012922,2023-09-11
ORD_00103863,CUST_010859,2023-09-11
ORD_00104632,CUST_014404,2023-09-11
ORD_00100552,CUST_010691,2023-09-12
ORD_00101746,CUST_010001,2023-09-12
ORD_00101410,CUST_012461,2023-09-12
ORD_00102212,CUST_014530,2023-09-12
ORD_00100491,CUST_010896,2023-09-12
ORD_00102502,CUST_011585,2023-09-12
ORD_00102559,CUST_011595,2023-09-12
ORD_00102911,CUST_011794,2023-09-12
ORD_00101656,CUST_014964,2023-09-12
ORD_00104116,CUST_013798,2023-09-13
ORD_00103787,CUST_012583,2023-09-13
ORD_00100529,CUST_011088,2023-09-13
ORD_00104363,CUST_010482,2023-09-13
ORD_00102478,CUST_010863,2023-09-13
ORD_00100597,CUST_014507,2023-09-13
ORD_00100608,CUST_014308,2023-09-13
ORD_00104071,CUST_011796,2023-09-13
ORD_00100803,CUST_010552,2023-09-14
ORD_00102046,CUST_011635,2023-09-14
ORD_00101967,CUST_011582,2023-09-14
ORD_00101536,CUST_012739,2023-09-14
ORD_00102115,CUST_010626,2023-09-14
ORD_00104563,CUST_014695,2023-09-15
ORD_00104264,CUST_014825,2023-09-15
ORD_00103441,CUST_014124,2023-09-15
ORD_00103222,CUST_012199,2023-09-15
ORD_00100022,CUST_014335,2023-09-15
ORD_00104526,CUST_011868,2023-09-15
ORD_00104383,CUST_014287,2023-09-15
ORD_00103089,CUST_012537,2023-09-15
ORD_00103158,CUST_010985,2023-09-15
ORD_00101639,CUST_011405,2023-09-15
ORD_00100275,CUST_012328,2023-09-16
ORD_00100452,CUST_014313,2023-09-16
ORD_00104112,CUST_013546,2023-09-16
ORD_00101126,CUST_012277,2023-09-16
ORD_00100304,CUST_013059,2023-09-17
ORD_00102597,CUST_014000,2023-09-17
ORD_00100849,CUST_014796,2023-09-17
ORD_00103784,CUST_011617,2023-09-17
ORD_00103467,CUST_012285,2023-09-18
ORD_00103404,CUST_010359,2023-09-18
ORD_00103350,CUST_013601,2023-09-18
ORD_00102247,CUST_013304,2023-09-18
ORD_00100965,CUST_014508,2023-09-18
ORD_00100893,CUST_011766,2023-09-18
ORD_00103639,CUST_011204,2023-09-19
ORD_00104366,CUST_013481,2023-09-19
ORD_00102436,CUST_012122,2023-09-19
ORD_00104474,CUST_011469,2023-09-19
ORD_00103584,CUST_012565,2023-09-19
ORD_00102459,CUST_013916,2023-09-19
ORD_00104018,CUST_013194,2023-09-19
ORD_00104292,CUST_014691,2023-09-19
ORD_00100251,CUST_011125,2023-09-19
ORD_00100773,CUST_014785,2023-09-19
ORD_00101752,CUST_014505,2023-09-19
ORD_00103884,CUST_014080,2023-09-19
ORD_00103033,CUST_010300,2023-09-20
ORD_00102397,CUST_012005,2023-09-20
ORD_00100953,CUST_014836,2023-09-20
ORD_00104519,CUST_010634,2023-09-21
ORD_00101149,CUST_012650,2023-09-21
ORD_00102910,CUST_012461,2023-09-21
ORD_00100868,CUST_014205,2023-09-21
ORD_00104523,CUST_014838,2023-09-21
ORD_00104871,CUST_011766,2023-09-21
ORD_00102289,CUST_011727,2023-09-22
ORD_00102323,CUST_014835,2023-09-22
ORD_00104152,CUST_014282,2023-09-22
ORD_00103433,CUST_013028,2023-09-22
ORD_00101339,CUST_010239,2023-09-22
ORD_00103914,CUST_010241,2023-09-22
ORD_00100673,CUST_011340,2023-09-22
ORD_00104491,CUST_011531,2023-09-22
ORD_00100128,CUST_012907,2023-09-22
ORD_00103794,CUST_013389,2023-09-23
ORD_00104051,CUST_013738,2023-09-23
ORD_00101708,CUST_011832,2023-09-23
ORD_00101154,CUST_013618,2023-09-23
ORD_00103058,CUST_010767,2023-09-23
ORD_00102140,CUST_012263,2023-09-23
ORD_00104190,CUST_014317,2023-09-23
ORD_00101381,CUST_011470,2023-09-24
ORD_00100894,CUST_012742,2023-09-24
ORD_00103424,CUST_014746,2023-09-24
ORD_00100596,CUST_012449,2023-09-24
ORD_00102044,CUST_010804,2023-09-25
ORD_00104746,CUST_014535,2023-09-25
ORD_00101586,CUST_014450,2023-09-25
ORD_00101671,CUST_011212,2023-09-25
ORD_00104728,CUST_014692,2023-09-26
ORD_00100326,CUST_010965,2023-09-26
ORD_00101564,CUST_011443,2023-09-26
ORD_00102812,CUST_011847,2023-09-26
ORD_00102679,CUST_014663,2023-09-26
ORD_00103961,CUST_012452,2023-09-26
ORD_00101135,CUST_013888,2023-09-26
ORD_00103697,CUST_013626,2023-09-26
ORD_00101258,CUST_011262,2023-09-26
ORD_00103429,CUST_013571,2023-09-26
ORD_00104268,CUST_010003,2023-09-26
ORD_00100018,CUST_014416,2023-09-27
ORD_00104660,CUST_013078,2023-09-27
ORD_00100945,CUST_012423,2023-09-27
ORD_00100522,CUST_013685,2023-09-27
ORD_00100647,CUST_013810,2023-09-27
ORD_00102653,CUST_012512,2023-09-27
ORD_00102670,CUST_011620,2023-09-27
ORD_00104430,CUST_012458,2023-09-27
ORD_00104171,CUST_013148,2023-09-27
ORD_00102535,CUST_013315,2023-09-27
ORD_00102408,CUST_012455,2023-09-28
ORD_00100820,CUST_010515,2023-09-28
ORD_00104476,CUST_013076,2023-09-28
ORD_00100061,CUST_011101,2023-09-28
ORD_00103797,CUST_011499,2023-09-28
ORD_00100151,CUST_011913,2023-09-28
ORD_00100031,CUST_011353,2023-09-29
ORD_00100343,CUST_014725,2023-09-29
ORD_00100970,CUST_011134,2023-09-29
ORD_00103772,CUST_011501,2023-09-29
ORD_00101857,CUST_013024,2023-09-29
ORD_00102530,CUST_011657,2023-09-29
ORD_00100640,CUST_014425,2023-09-29
ORD_00101371,CUST_011561,2023-09-30
ORD_00101451,CUST_010699,2023-09-30
ORD_00100984,CUST_010587,2023-09-30
ORD_00102399,CUST_014991,2023-09-30
ORD_00104362,CUST_014517,2023-09-30
ORD_00101444,CUST_014564,2023-10-01
ORD_00100023,CUST_014399,2023-10-01
ORD_00103579,CUST_014104,2023-10-01
ORD_00104290,CUST_012521,2023-10-01
ORD_00100173,CUST_014160,2023-10-01
ORD_00102205,CUST_010448,2023-10-02
ORD_00104917,CUST_014419,2023-10-02
ORD_00100476,CUST_012467,2023-10-02
ORD_00100125,CUST_014854,2023-10-02
ORD_00104553,CUST_012444,2023-10-02
ORD_00104783,CUST_014541,2023-10-02
ORD_00101405,CUST_013903,2023-10-02
ORD_00101844,CUST_010685,2023-10-02
ORD_00100921,CUST_014358,2023-10-03
ORD_00102871,CUST_010832,2023-10-03
ORD_00104649,CUST_011804,2023-10-03
ORD_00104559,CUST_014549,2023-10-03
ORD_00101789,CUST_014395,2023-10-03
